,pdb,poserank,similarity,RMSD,rmsd_weight,similarity_weight,weight,label
2102,4bkt,3,20.625,7.17,0.0,0.0,0.0,0
2103,4bkt,4,5.0,5.89,0.0,0.0,0.0,0
2104,4bkt,5,2.5,6.61,0.0,0.0,0.0,0
2105,4bkt,6,6.25,6.6,0.0,0.0,0.0,0
2106,4bkt,7,4.375,5.68,0.0,0.0,0.0,0
2107,4bkt,8,5.0,6.2,0.0,0.0,0.0,0
2108,4bkt,9,15.625,6.51,0.0,0.0,0.0,0
2109,4bkt,10,0.0,5.13,0.0,0.0,0.0,0
2110,4cig,1,25.0,6.3,0.0,0.0,0.0,0
2111,4cig,2,60.22727272727273,0.61,10.0,0.0,0.5,0
2112,4cig,3,11.363636363636363,6.18,0.0,0.0,0.0,0
2113,4cig,4,5.681818181818182,5.73,0.0,0.0,0.0,0
2114,4cig,5,0.0,6.45,0.0,0.0,0.0,0
2115,4cig,6,5.681818181818182,4.78,0.0,0.0,0.0,0
2116,4cig,7,31.818181818181817,6.35,0.0,0.0,0.0,0
2117,4cig,8,2.272727272727273,7.48,0.0,0.0,0.0,0
2118,4cig,9,0.0,5.84,0.0,0.0,0.0,0
2119,4cig,10,0.0,6.75,0.0,0.0,0.0,0
2120,4ciw,1,85.49618320610686,0.38,10.0,10.0,1.0,1
2121,4ciw,2,16.412213740458014,3.7,0.0,0.0,0.0,0
2122,4ciw,3,57.63358778625955,1.62,10.0,0.0,0.5,0
2123,4ciw,4,11.450381679389313,4.91,0.0,0.0,0.0,0
2124,4ciw,5,4.580152671755725,7.63,0.0,0.0,0.0,0
2125,4ciw,6,3.053435114503816,5.77,0.0,0.0,0.0,0
2126,4ciw,7,0.0,,,0.0,,0
2127,4ciw,8,0.0,,,0.0,,0
2128,4ciw,9,0.0,,,0.0,,0
2129,4ciw,10,0.0,,,0.0,,0
2130,4cr9,1,3.409090909090908,4.75,0.0,0.0,0.0,0
2131,4cr9,2,62.5,0.68,10.0,0.0,0.5,0
2132,4cr9,3,44.31818181818182,2.02,7.0,0.0,0.35,0
2133,4cr9,4,4.545454545454546,5.02,0.0,0.0,0.0,0
2134,4cr9,5,18.181818181818183,3.32,0.0,0.0,0.0,0
2135,4cr9,6,18.181818181818183,4.54,0.0,0.0,0.0,0
2136,4cr9,7,5.681818181818182,2.99,7.0,0.0,0.35,0
2137,4cr9,8,12.5,4.02,0.0,0.0,0.0,0
2138,4cr9,9,9.090909090909092,3.1,0.0,0.0,0.0,0
2139,4cr9,10,0.0,2.86,7.0,0.0,0.35,0
2140,4cra,1,76.78571428571429,0.38,10.0,7.0,0.85,1
2141,4cra,2,36.607142857142854,7.25,0.0,0.0,0.0,0
2142,4cra,3,3.571428571428571,9.26,0.0,0.0,0.0,0
2143,4cra,4,6.25,10.06,0.0,0.0,0.0,0
2144,4cra,5,7.142857142857142,10.22,0.0,0.0,0.0,0
2145,4cra,6,37.5,4.98,0.0,0.0,0.0,0
2146,4cra,7,2.678571428571428,9.3,0.0,0.0,0.0,0
2147,4cra,8,13.392857142857142,10.15,0.0,0.0,0.0,0
2148,4cra,9,34.82142857142857,4.88,0.0,0.0,0.0,0
2149,4cra,10,0.0,6.48,0.0,0.0,0.0,0
2150,4crc,1,77.95275590551181,0.51,10.0,7.0,0.85,1
2151,4crc,2,71.65354330708661,2.38,7.0,7.0,0.7,1
2152,4crc,3,0.7874015748031491,9.05,0.0,0.0,0.0,0
2153,4crc,4,1.574803149606299,9.93,0.0,0.0,0.0,0
2154,4crc,5,1.574803149606299,10.34,0.0,0.0,0.0,0
2155,4crc,6,0.0,9.47,0.0,0.0,0.0,0
2156,4crc,7,39.37007874015748,2.89,7.0,0.0,0.35,0
2157,4crc,8,0.0,9.92,0.0,0.0,0.0,0
2158,4crc,9,1.574803149606299,10.46,0.0,0.0,0.0,0
2159,4crc,10,0.0,7.27,0.0,0.0,0.0,0
2160,4ddh,1,50.0,1.42,10.0,0.0,0.5,0
2161,4ddh,2,13.793103448275861,3.9,0.0,0.0,0.0,0
2162,4ddh,3,3.448275862068965,5.65,0.0,0.0,0.0,0
2163,4ddh,4,8.620689655172415,3.7,0.0,0.0,0.0,0
2164,4ddh,5,12.068965517241379,5.63,0.0,0.0,0.0,0
2165,4ddh,6,10.344827586206897,5.47,0.0,0.0,0.0,0
2166,4ddh,7,0.0,5.72,0.0,0.0,0.0,0
2167,4ddh,8,10.344827586206897,3.4,0.0,0.0,0.0,0
2168,4ddh,9,8.620689655172415,4.26,0.0,0.0,0.0,0
2169,4ddh,10,0.0,,,0.0,,0
2170,4ddk,1,2.17391304347826,4.74,0.0,0.0,0.0,0
2171,4ddk,2,23.91304347826087,4.21,0.0,0.0,0.0,0
2172,4ddk,3,54.347826086956516,1.05,10.0,0.0,0.5,0
2173,4ddk,4,21.73913043478261,1.94,10.0,0.0,0.5,0
2174,4ddk,5,0.0,4.12,0.0,0.0,0.0,0
2175,4ddk,6,10.869565217391305,4.37,0.0,0.0,0.0,0
2176,4ddk,7,4.347826086956521,4.46,0.0,0.0,0.0,0
2177,4ddk,8,4.347826086956521,2.91,7.0,0.0,0.35,0
2178,4ddk,9,23.91304347826087,2.68,7.0,0.0,0.35,0
2179,4ddk,10,0.0,4.04,0.0,0.0,0.0,0
2180,4de1,1,58.86075949367089,1.1,10.0,0.0,0.5,0
2181,4de1,2,68.35443037974683,0.41,10.0,0.0,0.5,0
2182,4de1,3,54.43037974683544,1.82,10.0,0.0,0.5,0
2183,4de1,4,41.139240506329116,2.09,7.0,0.0,0.35,0
2184,4de1,5,24.050632911392405,1.67,10.0,0.0,0.5,0
2185,4de1,6,25.31645569620253,4.49,0.0,0.0,0.0,0
2186,4de1,7,7.59493670886076,4.5,0.0,0.0,0.0,0
2187,4de1,8,1.265822784810126,9.17,0.0,0.0,0.0,0
2188,4de1,9,5.063291139240507,8.54,0.0,0.0,0.0,0
2189,4de1,10,0.0,8.47,0.0,0.0,0.0,0
2190,4de2,1,86.9281045751634,0.45,10.0,10.0,1.0,1
2191,4de2,2,47.05882352941176,1.19,10.0,0.0,0.5,0
2192,4de2,3,59.47712418300654,1.01,10.0,0.0,0.5,0
2193,4de2,4,2.61437908496732,8.55,0.0,0.0,0.0,0
2194,4de2,5,52.94117647058824,3.25,0.0,0.0,0.0,0
2195,4de2,6,11.76470588235294,3.83,0.0,0.0,0.0,0
2196,4de2,7,37.254901960784316,4.43,0.0,0.0,0.0,0
2197,4de2,8,5.88235294117647,9.23,0.0,0.0,0.0,0
2198,4de2,9,10.457516339869281,4.41,0.0,0.0,0.0,0
2199,4de2,10,0.0,9.14,0.0,0.0,0.0,0
2200,4de3,1,6.040268456375839,8.26,0.0,0.0,0.0,0
2201,4de3,2,87.91946308724832,0.43,10.0,10.0,1.0,1
2202,4de3,3,10.738255033557047,3.93,0.0,0.0,0.0,0
2203,4de3,4,56.375838926174495,1.87,10.0,0.0,0.5,0
2204,4de3,5,44.966442953020135,1.79,10.0,0.0,0.5,0
2205,4de3,6,48.322147651006716,3.19,0.0,0.0,0.0,0
2206,4de3,7,7.38255033557047,5.29,0.0,0.0,0.0,0
2207,4de3,8,5.369127516778524,4.29,0.0,0.0,0.0,0
2208,4de3,9,6.7114093959731544,8.38,0.0,0.0,0.0,0
2209,4de3,10,0.0,7.43,0.0,0.0,0.0,0
2210,4djv,1,72.51908396946564,0.32,10.0,7.0,0.85,1
2211,4djv,2,50.38167938931297,1.84,10.0,0.0,0.5,0
2212,4djv,3,12.977099236641221,5.68,0.0,0.0,0.0,0
2213,4djv,4,0.763358778625954,7.54,0.0,0.0,0.0,0
2214,4djv,5,53.43511450381679,2.52,7.0,0.0,0.35,0
2215,4djv,6,0.0,7.75,0.0,0.0,0.0,0
2216,4djv,7,3.053435114503816,8.66,0.0,0.0,0.0,0
2217,4djv,8,0.0,6.19,0.0,0.0,0.0,0
2218,4djv,9,3.816793893129771,8.08,0.0,0.0,0.0,0
2219,4djv,10,0.0,7.45,0.0,0.0,0.0,0
2220,4dld,1,83.42541436464089,0.65,10.0,10.0,1.0,1
2221,4dld,2,38.67403314917127,4.43,0.0,0.0,0.0,0
2222,4dld,3,13.259668508287293,5.46,0.0,0.0,0.0,0
2223,4dld,4,1.104972375690607,7.3,0.0,0.0,0.0,0
2224,4dld,5,48.06629834254144,3.43,0.0,0.0,0.0,0
2225,4dld,6,13.259668508287293,6.78,0.0,0.0,0.0,0
2226,4dld,7,1.657458563535911,6.62,0.0,0.0,0.0,0
2227,4dld,8,11.602209944751381,5.46,0.0,0.0,0.0,0
2228,4dld,9,7.734806629834254,5.99,0.0,0.0,0.0,0
2229,4dld,10,0.0,6.18,0.0,0.0,0.0,0
2230,4dli,1,74.19354838709677,0.47,10.0,7.0,0.85,1
2231,4dli,2,6.451612903225806,5.63,0.0,0.0,0.0,0
2232,4dli,3,47.31182795698925,1.74,10.0,0.0,0.5,0
2233,4dli,4,0.0,6.31,0.0,0.0,0.0,0
2234,4dli,5,20.43010752688172,4.87,0.0,0.0,0.0,0
2235,4dli,6,12.903225806451612,4.44,0.0,0.0,0.0,0
2236,4dli,7,43.01075268817204,4.17,0.0,0.0,0.0,0
2237,4dli,8,0.0,5.77,0.0,0.0,0.0,0
2238,4dli,9,35.483870967741936,1.8,10.0,0.0,0.5,0
2239,4dli,10,0.0,9.02,0.0,0.0,0.0,0
2240,4e5w,1,90.2654867256637,0.19,10.0,10.0,1.0,1
2241,4e5w,2,67.2566371681416,1.1,10.0,0.0,0.5,0
2242,4e5w,3,19.469026548672566,3.03,0.0,0.0,0.0,0
2243,4e5w,4,56.63716814159292,2.17,7.0,0.0,0.35,0
2244,4e5w,5,20.353982300884958,3.51,0.0,0.0,0.0,0
2245,4e5w,6,0.0,,,0.0,,0
2246,4e5w,7,0.0,,,0.0,,0
2247,4e5w,8,0.0,,,0.0,,0
2248,4e5w,9,0.0,,,0.0,,0
2249,4e5w,10,0.0,,,0.0,,0
2250,4e6q,1,55.932203389830505,0.78,10.0,0.0,0.5,0
2251,4e6q,2,20.33898305084746,2.81,7.0,0.0,0.35,0
2252,4e6q,3,67.79661016949152,1.07,10.0,0.0,0.5,0
2253,4e6q,4,1.694915254237288,8.3,0.0,0.0,0.0,0
2254,4e6q,5,16.94915254237288,3.02,0.0,0.0,0.0,0
2255,4e6q,6,15.254237288135593,4.37,0.0,0.0,0.0,0
2256,4e6q,7,5.084745762711865,8.71,0.0,0.0,0.0,0
2257,4e6q,8,47.45762711864407,2.84,7.0,0.0,0.35,0
2258,4e6q,9,11.864406779661017,4.52,0.0,0.0,0.0,0
2259,4e6q,10,0.0,7.77,0.0,0.0,0.0,0
2260,4ea2,1,22.950819672131146,2.06,7.0,0.0,0.35,0
2261,4ea2,2,21.311475409836063,2.04,7.0,0.0,0.35,0
2262,4ea2,3,16.39344262295082,2.05,7.0,0.0,0.35,0
2263,4ea2,4,24.59016393442623,1.77,10.0,0.0,0.5,0
2264,4ea2,5,9.836065573770492,2.6,7.0,0.0,0.35,0
2265,4ea2,6,14.754098360655737,2.73,7.0,0.0,0.35,0
2266,4ea2,7,14.754098360655737,2.77,7.0,0.0,0.35,0
2267,4ea2,8,18.0327868852459,3.04,0.0,0.0,0.0,0
2268,4ea2,9,11.475409836065573,5.64,0.0,0.0,0.0,0
2269,4ea2,10,0.0,3.54,0.0,0.0,0.0,0
2270,4eky,1,75.4601226993865,,,7.0,,0
2271,4eky,2,34.96932515337423,,,0.0,,0
2272,4eky,3,10.429447852760736,7.74,0.0,0.0,0.0,0
2273,4eky,4,26.993865030674847,3.25,0.0,0.0,0.0,0
2274,4eky,5,7.975460122699387,,,0.0,,0
2275,4eky,6,1.840490797546012,9.61,0.0,0.0,0.0,0
2276,4eky,7,28.834355828220858,,,0.0,,0
2277,4eky,8,0.0,,,0.0,,0
2278,4eky,9,0.0,,,0.0,,0
2279,4eky,10,0.0,,,0.0,,0
2280,4eo8,1,63.1578947368421,0.44,10.0,0.0,0.5,0
2281,4eo8,2,14.035087719298245,4.13,0.0,0.0,0.0,0
2282,4eo8,3,19.298245614035086,4.16,0.0,0.0,0.0,0
2283,4eo8,4,12.280701754385964,4.86,0.0,0.0,0.0,0
2284,4eo8,5,19.298245614035086,6.69,0.0,0.0,0.0,0
2285,4eo8,6,7.017543859649122,7.8,0.0,0.0,0.0,0
2286,4eo8,7,35.08771929824561,4.63,0.0,0.0,0.0,0
2287,4eo8,8,1.75438596491228,8.87,0.0,0.0,0.0,0
2288,4eo8,9,14.035087719298245,3.09,0.0,0.0,0.0,0
2289,4eo8,10,0.0,,,0.0,,0
2290,4eor,1,14.545454545454545,4.34,0.0,0.0,0.0,0
2291,4eor,2,74.54545454545455,1.16,10.0,7.0,0.85,1
2292,4eor,3,7.272727272727272,4.94,0.0,0.0,0.0,0
2293,4eor,4,6.363636363636363,4.92,0.0,0.0,0.0,0
2294,4eor,5,18.181818181818183,6.54,0.0,0.0,0.0,0
2295,4eor,6,2.727272727272727,6.27,0.0,0.0,0.0,0
2296,4eor,7,1.818181818181818,8.26,0.0,0.0,0.0,0
2297,4eor,8,7.272727272727272,5.53,0.0,0.0,0.0,0
2298,4eor,9,1.818181818181818,7.55,0.0,0.0,0.0,0
2299,4eor,10,0.0,,,0.0,,0
2300,4f09,1,77.77777777777779,0.56,10.0,7.0,0.85,1
2301,4f09,2,20.634920634920633,3.63,0.0,0.0,0.0,0
2302,4f09,3,42.857142857142854,1.52,10.0,0.0,0.5,0
2303,4f09,4,23.809523809523807,3.39,0.0,0.0,0.0,0
2304,4f09,5,66.66666666666666,0.56,10.0,0.0,0.5,0
2305,4f09,6,4.761904761904762,4.64,0.0,0.0,0.0,0
2306,4f09,7,17.46031746031746,2.93,7.0,0.0,0.35,0
2307,4f09,8,25.396825396825395,3.67,0.0,0.0,0.0,0
2308,4f09,9,4.761904761904762,3.6,0.0,0.0,0.0,0
2309,4f09,10,0.0,5.87,0.0,0.0,0.0,0
2310,4f2w,1,81.76100628930818,0.24,10.0,10.0,1.0,1
2311,4f2w,2,0.0,,,0.0,,0
2312,4f2w,3,38.9937106918239,2.19,7.0,0.0,0.35,0
2313,4f2w,4,24.528301886792452,2.05,7.0,0.0,0.35,0
2314,4f2w,5,23.270440251572328,2.26,7.0,0.0,0.35,0
2315,4f2w,6,2.515723270440252,6.0,0.0,0.0,0.0,0
2316,4f2w,7,51.57232704402516,2.8,7.0,0.0,0.35,0
2317,4f2w,8,1.886792452830188,6.39,0.0,0.0,0.0,0
2318,4f2w,9,3.773584905660377,5.93,0.0,0.0,0.0,0
2319,4f2w,10,0.0,5.91,0.0,0.0,0.0,0
2320,4f3c,1,82.31292517006803,0.31,10.0,10.0,1.0,1
2321,4f3c,2,0.0,,,0.0,,0
2322,4f3c,3,40.816326530612244,2.09,7.0,0.0,0.35,0
2323,4f3c,4,1.3605442176870741,5.66,0.0,0.0,0.0,0
2324,4f3c,5,5.442176870748299,7.36,0.0,0.0,0.0,0
2325,4f3c,6,0.6802721088435371,8.68,0.0,0.0,0.0,0
2326,4f3c,7,3.401360544217687,9.15,0.0,0.0,0.0,0
2327,4f3c,8,6.802721088435375,8.41,0.0,0.0,0.0,0
2328,4f3c,9,2.040816326530612,8.83,0.0,0.0,0.0,0
2329,4f3c,10,0.0,5.67,0.0,0.0,0.0,0
2330,4f9w,1,75.67567567567568,0.39,10.0,7.0,0.85,1
2331,4f9w,2,20.27027027027027,3.93,0.0,0.0,0.0,0
2332,4f9w,3,36.486486486486484,2.18,7.0,0.0,0.35,0
2333,4f9w,4,5.405405405405405,4.29,0.0,0.0,0.0,0
2334,4f9w,5,2.702702702702702,5.78,0.0,0.0,0.0,0
2335,4f9w,6,6.756756756756757,5.26,0.0,0.0,0.0,0
2336,4f9w,7,2.702702702702702,4.98,0.0,0.0,0.0,0
2337,4f9w,8,2.702702702702702,5.87,0.0,0.0,0.0,0
2338,4f9w,9,0.0,7.71,0.0,0.0,0.0,0
2339,4f9w,10,0.0,,,0.0,,0
2340,4gfm,1,0.0,6.33,0.0,0.0,0.0,0
2341,4gfm,2,1.5625,6.32,0.0,0.0,0.0,0
2342,4gfm,3,1.5625,6.72,0.0,0.0,0.0,0
2343,4gfm,4,0.0,6.73,0.0,0.0,0.0,0
2344,4gfm,5,1.5625,6.53,0.0,0.0,0.0,0
2345,4gfm,6,3.125,6.54,0.0,0.0,0.0,0
2346,4gfm,7,17.1875,2.34,7.0,0.0,0.35,0
2347,4gfm,8,23.4375,2.19,7.0,0.0,0.35,0
2348,4gfm,9,23.4375,1.7,10.0,0.0,0.5,0
2349,4gfm,10,0.0,,,0.0,,0
2350,4gid,1,75.0,0.46,10.0,7.0,0.85,1
2351,4gid,2,53.57142857142857,2.44,7.0,0.0,0.35,0
2352,4gid,3,50.0,1.99,10.0,0.0,0.5,0
2353,4gid,4,6.63265306122449,10.82,0.0,0.0,0.0,0
2354,4gid,5,5.10204081632653,10.24,0.0,0.0,0.0,0
2355,4gid,6,0.0,,,0.0,,0
2356,4gid,7,48.46938775510204,3.37,0.0,0.0,0.0,0
2357,4gid,8,7.653061224489796,10.28,0.0,0.0,0.0,0
2358,4gid,9,35.714285714285715,2.35,7.0,0.0,0.35,0
2359,4gid,10,0.0,,,0.0,,0
2360,4gkm,1,17.91044776119403,5.8,0.0,0.0,0.0,0
2361,4gkm,2,20.8955223880597,4.42,0.0,0.0,0.0,0
2362,4gkm,3,14.925373134328357,5.59,0.0,0.0,0.0,0
2363,4gkm,4,34.32835820895522,7.07,0.0,0.0,0.0,0
2364,4gkm,5,80.59701492537313,0.53,10.0,10.0,1.0,1
2365,4gkm,6,11.940298507462686,7.43,0.0,0.0,0.0,0
2366,4gkm,7,11.940298507462686,5.53,0.0,0.0,0.0,0
2367,4gkm,8,20.8955223880597,7.03,0.0,0.0,0.0,0
2368,4gkm,9,7.462686567164178,6.94,0.0,0.0,0.0,0
2369,4gkm,10,0.0,,,0.0,,0
2370,4gr0,1,40.0,2.28,7.0,0.0,0.35,0
2371,4gr0,2,70.0,1.24,10.0,7.0,0.85,1
2372,4gr0,3,60.62499999999999,1.44,10.0,0.0,0.5,0
2373,4gr0,4,29.375,7.67,0.0,0.0,0.0,0
2374,4gr0,5,20.625,7.23,0.0,0.0,0.0,0
2375,4gr0,6,40.0,1.83,10.0,0.0,0.5,0
2376,4gr0,7,20.0,6.5,0.0,0.0,0.0,0
2377,4gr0,8,46.875,2.7,7.0,0.0,0.35,0
2378,4gr0,9,20.0,6.81,0.0,0.0,0.0,0
2379,4gr0,10,0.0,3.29,0.0,0.0,0.0,0
2380,4hge,1,52.0,1.39,10.0,0.0,0.5,0
2381,4hge,2,24.0,2.81,7.0,0.0,0.35,0
2382,4hge,3,8.0,5.84,0.0,0.0,0.0,0
2383,4hge,4,60.0,1.77,10.0,0.0,0.5,0
2384,4hge,5,16.0,5.32,0.0,0.0,0.0,0
2385,4hge,6,16.0,4.51,0.0,0.0,0.0,0
2386,4hge,7,10.666666666666668,5.49,0.0,0.0,0.0,0
2387,4hge,8,9.333333333333334,6.06,0.0,0.0,0.0,0
2388,4hge,9,4.0,6.93,0.0,0.0,0.0,0
2389,4hge,10,0.0,6.1,0.0,0.0,0.0,0
2390,4ih5,1,30.434782608695656,1.64,10.0,0.0,0.5,0
2391,4ih5,2,28.985507246376812,3.0,0.0,0.0,0.0,0
2392,4ih5,3,2.898550724637681,5.62,0.0,0.0,0.0,0
2393,4ih5,4,7.246376811594203,5.64,0.0,0.0,0.0,0
2394,4ih5,5,15.942028985507244,2.31,7.0,0.0,0.35,0
2395,4ih5,6,42.028985507246375,1.87,10.0,0.0,0.5,0
2396,4ih5,7,5.797101449275362,5.71,0.0,0.0,0.0,0
2397,4ih5,8,15.942028985507244,2.92,7.0,0.0,0.35,0
2398,4ih5,9,39.130434782608695,2.6,7.0,0.0,0.35,0
2399,4ih5,10,0.0,5.85,0.0,0.0,0.0,0
2400,4ih7,1,72.91666666666666,0.41,10.0,7.0,0.85,1
2401,4ih7,2,14.583333333333334,1.93,10.0,0.0,0.5,0
2402,4ih7,3,4.166666666666666,4.55,0.0,0.0,0.0,0
2403,4ih7,4,16.666666666666664,4.56,0.0,0.0,0.0,0
2404,4ih7,5,10.416666666666668,3.85,0.0,0.0,0.0,0
2405,4ih7,6,6.25,6.15,0.0,0.0,0.0,0
2406,4ih7,7,8.333333333333332,4.91,0.0,0.0,0.0,0
2407,4ih7,8,6.25,5.9,0.0,0.0,0.0,0
2408,4ih7,9,16.666666666666664,5.71,0.0,0.0,0.0,0
2409,4ih7,10,0.0,5.2,0.0,0.0,0.0,0
2410,4ivb,1,87.83783783783784,0.28,10.0,10.0,1.0,1
2411,4ivb,2,13.513513513513514,4.2,0.0,0.0,0.0,0
2412,4ivb,3,43.24324324324324,1.86,10.0,0.0,0.5,0
2413,4ivb,4,12.162162162162163,5.49,0.0,0.0,0.0,0
2414,4ivb,5,8.108108108108109,6.53,0.0,0.0,0.0,0
2415,4ivb,6,9.45945945945946,4.59,0.0,0.0,0.0,0
2416,4ivb,7,12.162162162162163,4.23,0.0,0.0,0.0,0
2417,4ivb,8,14.864864864864865,6.58,0.0,0.0,0.0,0
2418,4ivb,9,14.864864864864865,6.07,0.0,0.0,0.0,0
2419,4ivb,10,0.0,,,0.0,,0
2420,4ivc,1,90.29126213592234,0.19,10.0,10.0,1.0,1
2421,4ivc,2,76.69902912621359,1.11,10.0,7.0,0.85,1
2422,4ivc,3,54.36893203883495,1.53,10.0,0.0,0.5,0
2423,4ivc,4,3.883495145631067,7.03,0.0,0.0,0.0,0
2424,4ivc,5,12.62135922330097,4.3,0.0,0.0,0.0,0
2425,4ivc,6,14.563106796116504,5.91,0.0,0.0,0.0,0
2426,4ivc,7,33.00970873786408,2.16,7.0,0.0,0.35,0
2427,4ivc,8,8.737864077669903,4.66,0.0,0.0,0.0,0
2428,4ivc,9,13.592233009708737,4.36,0.0,0.0,0.0,0
2429,4ivc,10,0.0,7.73,0.0,0.0,0.0,0
2430,4ivd,1,71.60493827160494,0.72,10.0,7.0,0.85,1
2431,4ivd,2,71.60493827160494,1.49,10.0,7.0,0.85,1
2432,4ivd,3,35.80246913580247,2.22,7.0,0.0,0.35,0
2433,4ivd,4,4.938271604938271,7.07,0.0,0.0,0.0,0
2434,4ivd,5,3.7037037037037033,7.75,0.0,0.0,0.0,0
2435,4ivd,6,17.28395061728395,4.09,0.0,0.0,0.0,0
2436,4ivd,7,14.814814814814813,2.88,7.0,0.0,0.35,0
2437,4ivd,8,6.172839506172839,4.64,0.0,0.0,0.0,0
2438,4ivd,9,7.407407407407406,6.98,0.0,0.0,0.0,0
2439,4ivd,10,0.0,,,0.0,,0
2440,4j21,1,90.72164948453609,0.23,10.0,10.0,1.0,1
2441,4j21,2,11.340206185567009,6.9,0.0,0.0,0.0,0
2442,4j21,3,29.896907216494846,2.51,7.0,0.0,0.35,0
2443,4j21,4,7.216494845360824,7.03,0.0,0.0,0.0,0
2444,4j21,5,72.16494845360825,1.7,10.0,7.0,0.85,1
2445,4j21,6,7.216494845360824,6.87,0.0,0.0,0.0,0
2446,4j21,7,0.0,,,0.0,,0
2447,4j21,8,0.0,,,0.0,,0
2448,4j21,9,0.0,,,0.0,,0
2449,4j21,10,0.0,,,0.0,,0
2450,4j28,1,68.38709677419355,0.98,10.0,0.0,0.5,0
2451,4j28,2,78.70967741935485,1.04,10.0,7.0,0.85,1
2452,4j28,3,41.935483870967744,1.9,10.0,0.0,0.5,0
2453,4j28,4,50.967741935483865,2.04,7.0,0.0,0.35,0
2454,4j28,5,9.032258064516128,3.08,0.0,0.0,0.0,0
2455,4j28,6,47.096774193548384,2.43,7.0,0.0,0.35,0
2456,4j28,7,34.193548387096776,3.1,0.0,0.0,0.0,0
2457,4j28,8,1.935483870967742,6.29,0.0,0.0,0.0,0
2458,4j28,9,14.838709677419354,3.21,0.0,0.0,0.0,0
2459,4j28,10,0.0,4.58,0.0,0.0,0.0,0
2460,4j3l,1,90.2654867256637,1.22,10.0,10.0,1.0,1
2461,4j3l,2,87.61061946902655,2.31,7.0,10.0,0.85,1
2462,4j3l,3,31.858407079646017,2.4,7.0,0.0,0.35,0
2463,4j3l,4,30.973451327433626,2.88,7.0,0.0,0.35,0
2464,4j3l,5,6.194690265486725,9.56,0.0,0.0,0.0,0
2465,4j3l,6,17.699115044247787,3.12,0.0,0.0,0.0,0
2466,4j3l,7,4.424778761061947,9.39,0.0,0.0,0.0,0
2467,4j3l,8,0.0,,,0.0,,0
2468,4j3l,9,0.0,,,0.0,,0
2469,4j3l,10,0.0,,,0.0,,0
2470,4jfs,1,71.42857142857143,1.01,10.0,7.0,0.85,1
2471,4jfs,2,78.57142857142857,0.9,10.0,7.0,0.85,1
2472,4jfs,3,9.523809523809524,3.66,0.0,0.0,0.0,0
2473,4jfs,4,2.380952380952381,5.02,0.0,0.0,0.0,0
2474,4jfs,5,5.9523809523809526,2.97,7.0,0.0,0.35,0
2475,4jfs,6,10.714285714285714,3.47,0.0,0.0,0.0,0
2476,4jfs,7,11.904761904761903,4.16,0.0,0.0,0.0,0
2477,4jfs,8,2.380952380952381,3.02,0.0,0.0,0.0,0
2478,4jfs,9,7.142857142857142,3.57,0.0,0.0,0.0,0
2479,4jfs,10,0.0,3.92,0.0,0.0,0.0,0
2480,4jia,1,0.0,8.74,0.0,0.0,0.0,0
2481,4jia,2,1.19047619047619,9.17,0.0,0.0,0.0,0
2482,4jia,3,1.19047619047619,8.65,0.0,0.0,0.0,0
2483,4jia,4,0.0,8.34,0.0,0.0,0.0,0
2484,4jia,5,75.0,0.76,10.0,7.0,0.85,1
2485,4jia,6,1.19047619047619,9.54,0.0,0.0,0.0,0
2486,4jia,7,8.333333333333332,8.25,0.0,0.0,0.0,0
2487,4jia,8,19.047619047619047,3.13,0.0,0.0,0.0,0
2488,4jia,9,17.857142857142858,3.13,0.0,0.0,0.0,0
2489,4jia,10,0.0,3.46,0.0,0.0,0.0,0
2490,4jsz,1,7.142857142857142,3.91,0.0,0.0,0.0,0
2491,4jsz,2,5.357142857142857,3.9,0.0,0.0,0.0,0
2492,4jsz,3,7.142857142857142,3.77,0.0,0.0,0.0,0
2493,4jsz,4,8.928571428571429,3.8,0.0,0.0,0.0,0
2494,4jsz,5,5.357142857142857,4.07,0.0,0.0,0.0,0
2495,4jsz,6,25.0,3.41,0.0,0.0,0.0,0
2496,4jsz,7,25.0,1.88,10.0,0.0,0.5,0
2497,4jsz,8,21.428571428571427,1.91,10.0,0.0,0.5,0
2498,4jsz,9,28.57142857142857,2.6,7.0,0.0,0.35,0
2499,4jsz,10,0.0,1.88,10.0,0.0,0.5,0
2500,4jxs,1,43.08943089430895,2.15,7.0,0.0,0.35,0
2501,4jxs,2,22.76422764227642,3.01,0.0,0.0,0.0,0
2502,4jxs,3,28.455284552845526,2.76,7.0,0.0,0.35,0
2503,4jxs,4,30.89430894308943,2.44,7.0,0.0,0.35,0
2504,4jxs,5,17.88617886178862,8.17,0.0,0.0,0.0,0
2505,4jxs,6,37.39837398373984,2.38,7.0,0.0,0.35,0
2506,4jxs,7,21.951219512195124,3.15,0.0,0.0,0.0,0
2507,4jxs,8,30.081300813008134,3.13,0.0,0.0,0.0,0
2508,4jxs,9,24.390243902439025,3.02,0.0,0.0,0.0,0
2509,4jxs,10,0.0,7.88,0.0,0.0,0.0,0
2510,4k18,1,70.75471698113208,0.54,10.0,7.0,0.85,1
2511,4k18,2,7.547169811320755,4.58,0.0,0.0,0.0,0
2512,4k18,3,22.641509433962266,4.5,0.0,0.0,0.0,0
2513,4k18,4,24.528301886792452,4.73,0.0,0.0,0.0,0
2514,4k18,5,25.471698113207548,4.73,0.0,0.0,0.0,0
